"uid","domainID","siteID","plotID","trapCoordinate","date","eventID","trapStatus","duplicateTrapCoordinateQF"
"58A6302927D7472BB90E533FAD74B38F","D03","JERC","JERC_005","F7","2014-05-20","MAM.JERC.2014.06",1,0
"F8FB33C372734025935C8DC2FAC71448","D03","JERC","JERC_006","I5","2014-05-20","MAM.JERC.2014.06",6,0
"7FD11FAEF52E4E618331895CB1BEB45A","D03","JERC","JERC_005","F6","2014-05-20","MAM.JERC.2014.06",1,0
"6D4E8DB366114575BA710120C71C4735","D03","JERC","JERC_005","F1","2014-05-20","MAM.JERC.2014.06",1,0
"AF3B82EE023045C28188341B6A4C8133","D03","JERC","JERC_006","I6","2014-05-20","MAM.JERC.2014.06",6,0
"8D1DD2B6A9F5467496DE53CBFA965A09","D03","JERC","JERC_006","I7","2014-05-20","MAM.JERC.2014.06",6,0
"46B29DAB0729466D9D10773528D0821C","D03","JERC","JERC_006","I8","2014-05-20","MAM.JERC.2014.06",6,0
"13F014F16CE34C7BBF96085ABB6DF8A7","D03","JERC","JERC_005","F3","2014-05-20","MAM.JERC.2014.06",1,0
"EBA576F6FE1D4AD19E85F7ADBEA3E650","D03","JERC","JERC_005","F2","2014-05-20","MAM.JERC.2014.06",1,0
"CA78B9DB98E84C16B04D7B0188A40BB7","D03","JERC","JERC_006","I9","2014-05-20","MAM.JERC.2014.06",6,0
"4F1228D7EBBD4C798FD778CB57FD95C8","D03","JERC","JERC_006","I1","2014-05-20","MAM.JERC.2014.06",6,0
"C458E51423EC43518F6DC0B19A585F40","D03","JERC","JERC_006","F4","2014-05-20","MAM.JERC.2014.06",6,0
"ACE61C33FFE649FB8CD60F1035CD8AC7","D03","JERC","JERC_006","F3","2014-05-20","MAM.JERC.2014.06",6,0
"F3EC9AC0557A443B954B21659F4011A6","D03","JERC","JERC_005","E1","2014-05-20","MAM.JERC.2014.06",1,0
"3D1A11E762114C35950F650DE2FA796F","D03","JERC","JERC_006","F6","2014-05-20","MAM.JERC.2014.06",6,0
"6BCC10EEFCCF4507A02448CB3126E5E9","D03","JERC","JERC_005","E2","2014-05-20","MAM.JERC.2014.06",1,0
"E2BC1D12C16749EBB23FEF2B2BB07A85","D03","JERC","JERC_006","F5","2014-05-20","MAM.JERC.2014.06",6,0
"7B610D63EB72409994F5880E46A7EB6E","D03","JERC","JERC_005","E3","2014-05-20","MAM.JERC.2014.06",1,0
"35D2130476214AA7BB3C47502B0C66AE","D03","JERC","JERC_005","E4","2014-05-20","MAM.JERC.2014.06",1,0
"D91D721677E349FDA519FE90AFBB1313","D03","JERC","JERC_006","F2","2014-05-20","MAM.JERC.2014.06",6,0
"221A545F1CCD42F5A494FF4A2A83A188","D03","JERC","JERC_005","E5","2014-05-20","MAM.JERC.2014.06",1,0
"E943F6CB3BA646B0A1368DDF0A1AC098","D03","JERC","JERC_005","E6","2014-05-20","MAM.JERC.2014.06",1,0
"B6D0F14A987048868FE178025FAF13F0","D03","JERC","JERC_006","F1","2014-05-20","MAM.JERC.2014.06",6,0
"6FFB54F66ED24847B53DCF4ECF387E08","D03","JERC","JERC_005","E8","2014-05-20","MAM.JERC.2014.06",1,0
"F5CF6FBAB5D74483A8935581273CDC26","D03","JERC","JERC_005","E7","2014-05-20","MAM.JERC.2014.06",1,0
"B3CDA9D922FF4FB9A6AA4B95DF6D4992","D03","JERC","JERC_005","E9","2014-05-20","MAM.JERC.2014.06",1,0
"F87ADC9CADD6413DA905C82E5358A2A2","D03","JERC","JERC_006","F7","2014-05-20","MAM.JERC.2014.06",6,0
"74E221D0CAED4729B8FAC721BB080290","D03","JERC","JERC_006","F8","2014-05-20","MAM.JERC.2014.06",6,0
"30D471CAC7884A19A6BD6E377E31BCBC","D03","JERC","JERC_006","F9","2014-05-20","MAM.JERC.2014.06",6,0
"1B806172FA714DF088E2BCF432CF72C7","D03","JERC","JERC_009","A6","2014-05-20","MAM.JERC.2014.06",6,0
"0BF9918CC96F44CCBA6CB6B204503C74","D03","JERC","JERC_009","A5","2014-05-20","MAM.JERC.2014.06",6,0
"C6BAB19B9EA74AB4841DE57F25F6BC37","D03","JERC","JERC_009","A4","2014-05-20","MAM.JERC.2014.06",6,0
"2658113A6C5B41888C6DCBECA5F38B1B","D03","JERC","JERC_009","A3","2014-05-20","MAM.JERC.2014.06",6,0
"D6547ACFE9984704BC21C0535FA5AAE0","D03","JERC","JERC_009","A2","2014-05-20","MAM.JERC.2014.06",6,0
"5ACF4F58BE2142D89A8A56797D5CBE48","D03","JERC","JERC_009","A1","2014-05-20","MAM.JERC.2014.06",6,0
"E827D705D4044E1890227D09EF4ECD4F","D03","JERC","JERC_006","G7","2014-05-20","MAM.JERC.2014.06",6,0
"A921166BC99047B7984484A86E6913DB","D03","JERC","JERC_005","D1","2014-05-20","MAM.JERC.2014.06",1,0
"55D63337C6084DB3A716E4A7AFE108C8","D03","JERC","JERC_006","G6","2014-05-20","MAM.JERC.2014.06",6,0
"A281EF2961974153959F76CF396D950C","D03","JERC","JERC_006","G5","2014-05-20","MAM.JERC.2014.06",6,0
"1AF33B08040F4254AA89716B8D44F9B3","D03","JERC","JERC_006","G4","2014-05-20","MAM.JERC.2014.06",6,0
"CBB6EA8BE2C04E8781A820B1561C88C8","D03","JERC","JERC_005","D4","2014-05-20","MAM.JERC.2014.06",1,0
"C8502A71E764404799FB14C5227E5457","D03","JERC","JERC_006","G3","2014-05-20","MAM.JERC.2014.06",5,0
"16C773A3FF214F8ABAB78D6F57852EFF","D03","JERC","JERC_006","G2","2014-05-20","MAM.JERC.2014.06",6,0
"6B16A85300CF475D854CAA162C0A17DD","D03","JERC","JERC_009","A9","2014-05-20","MAM.JERC.2014.06",6,0
"77CAE1113A9642D0A743E23729B954DF","D03","JERC","JERC_005","D5","2014-05-20","MAM.JERC.2014.06",1,0
"0FBC5A6913F8446EAFA0D0B64D103F4F","D03","JERC","JERC_005","D2","2014-05-20","MAM.JERC.2014.06",1,0
"2DBDA61FFE1F4DFABD8078B9426B685C","D03","JERC","JERC_009","A8","2014-05-20","MAM.JERC.2014.06",6,0
"64FF2F16C5334B61ABB14DB0A282A3E9","D03","JERC","JERC_006","G1","2014-05-20","MAM.JERC.2014.06",6,0
"F75A0823D88F4451A67E39971B3C33D8","D03","JERC","JERC_005","D3","2014-05-20","MAM.JERC.2014.06",1,0
"5139CFE76C6A420BB7CB1D53A2F82A9B","D03","JERC","JERC_009","A7","2014-05-20","MAM.JERC.2014.06",6,0
"5D66D01C6146477DAF160A10C7E0025B","D03","JERC","JERC_005","D9","2014-05-20","MAM.JERC.2014.06",1,0
"BD712737016549BEB8F0262B827E2BC3","D03","JERC","JERC_005","D8","2014-05-20","MAM.JERC.2014.06",1,0
"B1C7BBAF275C484CB328157D09629273","D03","JERC","JERC_005","D7","2014-05-20","MAM.JERC.2014.06",1,0
"AAC971AE7C254EAF99A5AD58DF5BD21D","D03","JERC","JERC_005","D6","2014-05-20","MAM.JERC.2014.06",5,0
"945F21ED232B47D6B765D78E620B2A35","D03","JERC","JERC_009","D10","2014-05-20","MAM.JERC.2014.06",6,0
"EFB20233AC394AAA8D656590C955D377","D03","JERC","JERC_006","G8","2014-05-20","MAM.JERC.2014.06",6,0
"28B57D0B52DD422EA85D925B3D3D73FF","D03","JERC","JERC_006","G9","2014-05-20","MAM.JERC.2014.06",6,0
"68ECD14550A44730B65729C3438A8040","D03","JERC","JERC_009","E10","2014-05-20","MAM.JERC.2014.06",5,0
"3509D32EC9644BAFB41D0085FFAACB48","D03","JERC","JERC_005","C1","2014-05-20","MAM.JERC.2014.06",1,0
"C68D2183A5114A9F80978844CF5DA486","D03","JERC","JERC_005","C2","2014-05-20","MAM.JERC.2014.06",5,0
"9EF4BCABA0E940C9A9E72040A20E3C33","D03","JERC","JERC_005","C3","2014-05-20","MAM.JERC.2014.06",1,0
"E18B11D2FABC49A09E8A55721748126A","D03","JERC","JERC_005","C4","2014-05-20","MAM.JERC.2014.06",1,0
"0805B3D640E04F0B9DB4A23B71272B03","D03","JERC","JERC_006","D2","2014-05-20","MAM.JERC.2014.06",6,0
"4B3267A51D5743C28F760BF1B7370A25","D03","JERC","JERC_006","D1","2014-05-20","MAM.JERC.2014.06",6,0
"67203FE7EFEE4CD3989EE7DA9075C5A0","D03","JERC","JERC_006","D4","2014-05-20","MAM.JERC.2014.06",6,0
"DC982C88C336411EB78CB115CBC6D8FC","D03","JERC","JERC_006","D3","2014-05-20","MAM.JERC.2014.06",6,0
"939F8883F9304CF3A671B001D8720095","D03","JERC","JERC_006","D5","2014-05-20","MAM.JERC.2014.06",6,0
"E4CEDEA9CBA74A5395C62CA0D61CCFA9","D03","JERC","JERC_005","C9","2014-05-20","MAM.JERC.2014.06",1,0
"D50493B565D44F6B98A36D66D2E6E103","D03","JERC","JERC_006","D6","2014-05-20","MAM.JERC.2014.06",6,0
"5C11B1DCDFE345AEBB2BBABEE6CE938A","D03","JERC","JERC_006","D7","2014-05-20","MAM.JERC.2014.06",6,0
"465CA27ED5394E09A9BE82A2A18DCCB9","D03","JERC","JERC_006","D8","2014-05-20","MAM.JERC.2014.06",6,0
"4DB78057F84B4D20A7F68B38AF9D646F","D03","JERC","JERC_005","C6","2014-05-20","MAM.JERC.2014.06",1,0
"A73E0BF589C6432FAD0A768D91006561","D03","JERC","JERC_006","D9","2014-05-20","MAM.JERC.2014.06",6,0
"EA64E11EB8B8443BB882D3C03FFD1958","D03","JERC","JERC_005","C5","2014-05-20","MAM.JERC.2014.06",1,0
"8EA06004601746ED90DB56C920119430","D03","JERC","JERC_005","C8","2014-05-20","MAM.JERC.2014.06",1,0
"9A1376587B0F4FC6866A835D9B6DFB2E","D03","JERC","JERC_005","C7","2014-05-20","MAM.JERC.2014.06",1,0
"DD4513637ED641469475A97C0975E818","D03","JERC","JERC_006","E1","2014-05-20","MAM.JERC.2014.06",6,0
"A6CC3074E8794F319C61A28802E20704","D03","JERC","JERC_005","B2","2014-05-20","MAM.JERC.2014.06",1,0
"494126B6FCB04777BADD3E752BFF83C2","D03","JERC","JERC_005","B3","2014-05-20","MAM.JERC.2014.06",1,0
"4F859067E6AF401487AC6A00EE524343","D03","JERC","JERC_005","B1","2014-05-20","MAM.JERC.2014.06",1,0
"DA7013A4B32244DE94BC33C043585AC9","D03","JERC","JERC_006","E5","2014-05-20","MAM.JERC.2014.06",6,0
"C42290CB5FEF4506A09B1148BC4B2F92","D03","JERC","JERC_006","E4","2014-05-20","MAM.JERC.2014.06",6,0
"B0451287A3524357924DE14BDE1C1BD1","D03","JERC","JERC_006","E3","2014-05-20","MAM.JERC.2014.06",6,0
"84AE44F140C04811AD195F10C1718D6E","D03","JERC","JERC_006","E2","2014-05-20","MAM.JERC.2014.06",6,0
"1B929CD2FA0A44B482DA8B16A63B9C2D","D03","JERC","JERC_006","E8","2014-05-20","MAM.JERC.2014.06",6,0
"EA83F3D79D1D44A99DAFB835CB3C47DB","D03","JERC","JERC_006","E9","2014-05-20","MAM.JERC.2014.06",6,0
"FDBB2F4760D4466B9F062730EE42A650","D03","JERC","JERC_006","E6","2014-05-20","MAM.JERC.2014.06",6,0
"59D18AC8817347598705802979CF0462","D03","JERC","JERC_005","B9","2014-05-20","MAM.JERC.2014.06",1,0
"A996989ACD2340D4AEF59D57FCADB1AC","D03","JERC","JERC_005","B8","2014-05-20","MAM.JERC.2014.06",1,0
"C363DF8967DF41CAB017D7AEF1160846","D03","JERC","JERC_006","E7","2014-05-20","MAM.JERC.2014.06",6,0
"BFCD0755162C4D24ADBEC1DE4E2F8D4C","D03","JERC","JERC_005","B7","2014-05-20","MAM.JERC.2014.06",1,0
"6733097938DA4D39873128B55B3B92FA","D03","JERC","JERC_005","B6","2014-05-20","MAM.JERC.2014.06",1,0
"238CA8F61A0641D883E7F1E2311DE1E7","D03","JERC","JERC_005","B5","2014-05-20","MAM.JERC.2014.06",1,0
"585640940DA4483CB03AA02F23398078","D03","JERC","JERC_005","B4","2014-05-20","MAM.JERC.2014.06",1,0
"9CC31C9EF8E74FEEA9810DD2121A4D2D","D03","JERC","JERC_006","B1","2014-05-20","MAM.JERC.2014.06",6,0
"6D63E08A69A04FE5A6E9838C99712894","D03","JERC","JERC_006","B2","2014-05-20","MAM.JERC.2014.06",6,0
"3416A015AA174C92AB9788BEB8E0C6FD","D03","JERC","JERC_005","A2","2014-05-20","MAM.JERC.2014.06",1,0
"11DD3CA19798436D9C7E2491EED68C90","D03","JERC","JERC_005","A1","2014-05-20","MAM.JERC.2014.06",1,0
"9F185EE968154D41BB495A80FADAF99E","D03","JERC","JERC_009","D6","2014-05-20","MAM.JERC.2014.06",6,0
"835B6DFFE6CF4F0992977E1C04D9143E","D03","JERC","JERC_009","D7","2014-05-20","MAM.JERC.2014.06",6,0
"71B07FA7AD7A42AC8F89F24F6C3FC27E","D03","JERC","JERC_009","D8","2014-05-20","MAM.JERC.2014.06",6,0
"135B961791A846F5A615234945E864EF","D03","JERC","JERC_009","D9","2014-05-20","MAM.JERC.2014.06",6,0
"DB7E7AD3D5E741968B84B352B80F1382","D03","JERC","JERC_009","D2","2014-05-20","MAM.JERC.2014.06",6,0
"08225B1113DA47A2B79316BB61523F75","D03","JERC","JERC_009","D3","2014-05-20","MAM.JERC.2014.06",6,0
"2235022E6C80491998768CADB7B3CF87","D03","JERC","JERC_009","D4","2014-05-20","MAM.JERC.2014.06",5,0
"C853289FA02E43F6BB68A6CD28B6FCDE","D03","JERC","JERC_009","D5","2014-05-20","MAM.JERC.2014.06",6,0
"D0BA3B238B794EF59D1B345369A86378","D03","JERC","JERC_009","D1","2014-05-20","MAM.JERC.2014.06",6,0
"2A2404A4833B4387A475FACAD90D43D7","D03","JERC","JERC_005","A3","2014-05-20","MAM.JERC.2014.06",1,0
"2458386734C94FD28BC0CF385EE1A44B","D03","JERC","JERC_006","B8","2014-05-20","MAM.JERC.2014.06",6,0
"AFF5DD500CDE4BE68A9BD8D019CD44B1","D03","JERC","JERC_005","A4","2014-05-20","MAM.JERC.2014.06",1,0
"E1E479C5F7394E59B6650412B99485F4","D03","JERC","JERC_006","B7","2014-05-20","MAM.JERC.2014.06",6,0
"4A28DEF5591F4AC9AF905B52CFD3EFD5","D03","JERC","JERC_005","A5","2014-05-20","MAM.JERC.2014.06",1,0
"B8C3376229B547A5BBF18D1E09711CEC","D03","JERC","JERC_005","A6","2014-05-20","MAM.JERC.2014.06",1,0
"BF568C39719643E5A402A248DB9C5210","D03","JERC","JERC_006","B9","2014-05-20","MAM.JERC.2014.06",6,0
"103805F37ED149BEB26713D104767798","D03","JERC","JERC_005","A7","2014-05-20","MAM.JERC.2014.06",1,0
"E332638005944B93B32EA98AD724AAF2","D03","JERC","JERC_006","B4","2014-05-20","MAM.JERC.2014.06",6,0
"A4F40F99AD0042D48FBEEFD6FBF3B8E2","D03","JERC","JERC_006","B3","2014-05-20","MAM.JERC.2014.06",6,0
"A43E4231F905418BBF56222992E5F13E","D03","JERC","JERC_005","A8","2014-05-20","MAM.JERC.2014.06",1,0
"3C0F191B0C984A249FC91941EB696F30","D03","JERC","JERC_005","A9","2014-05-20","MAM.JERC.2014.06",1,0
"EC025A182C2845BAB01200C25628D0E8","D03","JERC","JERC_006","B6","2014-05-20","MAM.JERC.2014.06",6,0
"4D8D793ED50C429E995670B841A037DF","D03","JERC","JERC_006","B5","2014-05-20","MAM.JERC.2014.06",5,0
"61169D4C9B6C4CA496A27F91E72E018F","D03","JERC","JERC_006","C2","2014-05-20","MAM.JERC.2014.06",6,0
"388A3D05C3AA4F0B9D4BC6B62C9D5F5A","D03","JERC","JERC_006","C3","2014-05-20","MAM.JERC.2014.06",6,0
"A2F176B49C314B85B47322003F708241","D03","JERC","JERC_006","C1","2014-05-20","MAM.JERC.2014.06",6,0
"4D865857C90545F19ACF7E837C889BC3","D03","JERC","JERC_009","E9","2014-05-20","MAM.JERC.2014.06",6,0
"2B35437B5C1249F2978CB48E068DA0D1","D03","JERC","JERC_009","E7","2014-05-20","MAM.JERC.2014.06",6,0
"87E4434D1AB44711A4B0B746D7D3E97E","D03","JERC","JERC_009","E8","2014-05-20","MAM.JERC.2014.06",6,0
"00FF9830F11A44C2BC36AAE1A86791B3","D03","JERC","JERC_009","E5","2014-05-20","MAM.JERC.2014.06",6,0
"BA57E2C58C904CA29E1E4EEB734AD05A","D03","JERC","JERC_009","E6","2014-05-20","MAM.JERC.2014.06",5,0
"052DAC8657D74772A82CD48C41B42FFA","D03","JERC","JERC_009","E3","2014-05-20","MAM.JERC.2014.06",6,0
"384AC6F29EE5410DB72265E83123D674","D03","JERC","JERC_009","E4","2014-05-20","MAM.JERC.2014.06",6,0
"717082DCEDF44A39B83773FACC18D870","D03","JERC","JERC_009","E2","2014-05-20","MAM.JERC.2014.06",6,0
"3A4AD0BD1C5F48C49FC91B1ED9EAA6E1","D03","JERC","JERC_009","E1","2014-05-20","MAM.JERC.2014.06",6,0
"61F3010854C243F494CC8B1F1A727EF4","D03","JERC","JERC_006","C9","2014-05-20","MAM.JERC.2014.06",5,0
"A82A2EE74874414D9E3FB016BEAB5130","D03","JERC","JERC_006","C8","2014-05-20","MAM.JERC.2014.06",6,0
"61DE96F621644EA094B2DE8D98F7009C","D03","JERC","JERC_006","C7","2014-05-20","MAM.JERC.2014.06",5,0
"EA9045F6C5BE41299E9333B56D4545FA","D03","JERC","JERC_006","C6","2014-05-20","MAM.JERC.2014.06",5,0
"887248C1902E4E629441704F49063782","D03","JERC","JERC_006","C5","2014-05-20","MAM.JERC.2014.06",6,0
"2EFBDD9F2763482FB6007054595239F0","D03","JERC","JERC_006","C4","2014-05-20","MAM.JERC.2014.06",6,0
"E392C417432447FF8A55BC1109F744F4","D03","JERC","JERC_009","B8","2014-05-20","MAM.JERC.2014.06",6,0
"8AD2BE558ECA4083A00142B738E87ED8","D03","JERC","JERC_009","B9","2014-05-20","MAM.JERC.2014.06",6,0
"96A20635D1684F5F93F14843FEF9FBEB","D03","JERC","JERC_009","B1","2014-05-20","MAM.JERC.2014.06",5,0
"8A44F024E0A24E98B79B26AAB53BBF77","D03","JERC","JERC_009","B2","2014-05-20","MAM.JERC.2014.06",6,0
"0DEADCBA51544D54BF1FFD9AEFB82512","D03","JERC","JERC_009","B3","2014-05-20","MAM.JERC.2014.06",6,0
"467A3F9877534DD19E605884AB64C333","D03","JERC","JERC_009","B4","2014-05-20","MAM.JERC.2014.06",6,0
"BB4F53508D1044EFBAF63329CB2E8EE3","D03","JERC","JERC_009","B5","2014-05-20","MAM.JERC.2014.06",6,0
"00BBD3BB5FEE480D9B0689175939140D","D03","JERC","JERC_009","B6","2014-05-20","MAM.JERC.2014.06",6,0
"1F28083B9DAB49C6A34AFF0C29AB8F6B","D03","JERC","JERC_009","B7","2014-05-20","MAM.JERC.2014.06",6,0
"7154692F468C4C6793D07522AD0CD608","D03","JERC","JERC_009","C9","2014-05-20","MAM.JERC.2014.06",6,0
"D59CFF590710427695D7815350BB5254","D03","JERC","JERC_006","A1","2014-05-20","MAM.JERC.2014.06",6,0
"4D8122E6E55C4646884FE5B59028C1E8","D03","JERC","JERC_009","C3","2014-05-20","MAM.JERC.2014.06",5,0
"BC5921BFBE6148A6BC0EA9CCCCE6B6C9","D03","JERC","JERC_009","C4","2014-05-20","MAM.JERC.2014.06",6,0
"C10978B332434243A20549C6DE46361A","D03","JERC","JERC_009","C1","2014-05-20","MAM.JERC.2014.06",6,0
"F21FC608E9E44FBDAB8B0CF5D6DA2094","D03","JERC","JERC_009","C2","2014-05-20","MAM.JERC.2014.06",6,0
"118BFEDAD87C4B1CA7154FF205319585","D03","JERC","JERC_009","C7","2014-05-20","MAM.JERC.2014.06",6,0
"E347B8AA57D84C3DA672AB374E4948F3","D03","JERC","JERC_009","C8","2014-05-20","MAM.JERC.2014.06",6,0
"532DB78269C94D7093B47D6DEBE80060","D03","JERC","JERC_009","C5","2014-05-20","MAM.JERC.2014.06",6,0
"6CDC4E2240E54F149792545D97B994CE","D03","JERC","JERC_009","C6","2014-05-20","MAM.JERC.2014.06",6,0
"90BF5B9DB66E4166B81B4910D8B1B2D6","D03","JERC","JERC_006","A5","2014-05-20","MAM.JERC.2014.06",6,0
"87EDD83A128B41C8A6122A318C2ADE57","D03","JERC","JERC_006","A4","2014-05-20","MAM.JERC.2014.06",6,0
