"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"E636CACC22954510A2D3A19F93DFDD1D","D10","STER","STER_029","F10","cultivatedCrops",40.46790133,-103.013396,"WGS84",,1358.220134,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1037","PEMA","Peromyscus maniculatus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,18,13,46,114,9,,,"STER.20140522.R1037.F","fresh","STER.20140522.R1037.E","STER.20140522.R1037.H","STER.20140522.R1037.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"55A07CFE0FAA4F7D8FAFAE7B5921709B","D10","STER","STER_029","F5","cultivatedCrops",40.46835151,-103.0133827,"WGS84",,1357.71987,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1027","ONLE","Onychomys leucogaster","species",," ","F","R","N",,,"adult",,"enlarged","pregnant","plugged",20,15,43,138,52,,,"STER.20140522.R1027.F","fresh","STER.20140522.R1027.E","STER.20140522.R1027.H","STER.20140522.R1027.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"41FFF1F5855B4D929471689EEE3C5D29","D10","STER","STER_029","F9","cultivatedCrops",40.46799136,-103.0133933,"WGS84",,1358.120495,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1030","PEMA","Peromyscus maniculatus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,17,11,41,110,12,"STER.20140522.R1030.B","mandibular","STER.20140522.R1030.F","fresh","STER.20140522.R1030.E","STER.20140522.R1030.H","STER.20140522.R1030.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"664911B55E9945D685861DC1995EB853","D10","STER","STER_029","D4","cultivatedCrops",40.4684456,-103.0136158,"WGS84",,1357.88984,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1038","ONLE","Onychomys leucogaster","species",," ","F","R","N",,,"adult",,"enlarged","pregnant","plugged",21,15,43,132,53,,,"STER.20140522.R1038.F","fresh","STER.20140522.R1038.E","STER.20140522.R1038.H","STER.20140522.R1038.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"A65A5D6BD0774E4EA4D23FC81A893C2A","D10","STER","STER_029","C5","cultivatedCrops",40.46835759,-103.0137364,"WGS84",,1358.120793,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1028","ONLE","Onychomys leucogaster","species",," ","F","R","N",,,"adult",,"enlarged","pregnant","plugged",20,16,45,130,51,,,"STER.20140522.R1028.F","fresh","STER.20140522.R1028.E","STER.20140522.R1028.H","STER.20140522.R1028.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"B1C0DF046DE648928AEC117D208608E6","D10","STER","STER_029","A7","cultivatedCrops",40.46818157,-103.0139775,"WGS84",,1358.571998,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1039","PEMA","Peromyscus maniculatus","species",," ","F","R","N",,,"adult",,"enlarged","pregnant","plugged",20,15,65,145,36,,,"STER.20140522.R1039.F","fresh","STER.20140522.R1039.E","STER.20140522.R1039.H","STER.20140522.R1039.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"3132F8F360C246D488E7DEF52709B189","D10","STER","STER_029","B5","cultivatedCrops",40.46835962,-103.0138543,"WGS84",,1358.254856,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1036","ONLE","Onychomys leucogaster","species",," ","M","N","N",,,"subadult","nonscrotal",,,,20,11,34,98,16,"STER.20140522.R1036.B","mandibular","STER.20140522.R1036.F","fresh","STER.20140522.R1036.E","STER.20140522.R1036.H","STER.20140522.R1036.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"F140926D6C054BBBAC98A47A9B2403D4","D10","STER","STER_026","C4","cultivatedCrops",40.47364265,-103.0254309,"WGS84",,1370.591033,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R0796","ONLE","Onychomys leucogaster","species",," ","M","R","N",,,"adult","scrotal",,,,20,14,37,137,46,,,,,"STER.20140522.R0796.E","STER.20140522.R0796.H","STER.20140522.R0796.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"7C5B15DA57A9458B9D44A620DF9CDCD7","D10","STER","STER_029","B10","cultivatedCrops",40.46790944,-103.0138675,"WGS84",,1358.719403,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1042","PEMA","Peromyscus maniculatus","species",," ","F","N","N",,,"juvenile",,"nonenlarged","not","neither",15,8,40,95,6,,,"STER.20140522.R1042.F","fresh","STER.20140522.R1042.E","STER.20140522.R1042.H","STER.20140522.R1042.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"0253541904564F8D9E4764F911BCA235","D10","STER","STER_026","A1","cultivatedCrops",40.47391679,-103.0256588,"WGS84",,1370.564011,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R0764","ONLE","Onychomys leucogaster","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,46,,,,,,,,,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"143F5983F24841CD9B4737A8FC5C152A","D10","STER","STER_026","A2","cultivatedCrops",40.47382676,-103.0256614,"WGS84",,1370.592366,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R0761","ONLE","Onychomys leucogaster","species",," ","M","N","N",,,"subadult","nonscrotal",,,,20,11,37,122,29,,,"STER.20140522.R0761.F","fresh","STER.20140522.R0761.E","STER.20140522.R0761.H","STER.20140522.R0761.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"6D798214C38B41BB884FC3BEC72C8BD4","D10","STER","STER_026","A4","cultivatedCrops",40.47364668,-103.0256667,"WGS84",,1370.648869,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R0675","ONLE","Onychomys leucogaster","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",17,12,45,115,26,,,,,"STER.20140522.R0675.E","STER.20140522.R0675.H","STER.20140522.R0675.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"F2E6C48F83C7423F881F44B13D6602DE","D10","STER","STER_026","A5","cultivatedCrops",40.47355664,-103.0256693,"WGS84",,1370.677018,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R0843","ONLE","Onychomys leucogaster","species",," ","M","R","N",,,"adult","scrotal",,,,22,13,45,135,52,,,"STER.20140522.R0843.F","fresh","STER.20140522.R0843.E","STER.20140522.R0843.H","STER.20140522.R0843.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"93C99B568797447EBDB1EB53A553D41D","D10","STER","STER_026","A10","cultivatedCrops",40.47310646,-103.0256825,"WGS84",,1370.816726,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R0762","ONLE","Onychomys leucogaster","species",," ","M","N","N",,,"adult","nonscrotal",,,,18,13,40,115,30,,,,,"STER.20140522.R0762.E","STER.20140522.R0762.H","STER.20140522.R0762.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"E4C388960C024B7BA5A17E49DC4234FF","D10","STER","STER_026","H9","cultivatedCrops",40.47318239,-103.0248546,"WGS84",,1370.563179,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R0782","PEMA","Peromyscus maniculatus","species",," ","M","N","Y",,"R0793","adult","nonscrotal",,,,17,8,45,95,19,,,,,,,,,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"9D2BA6ADE6E748A7974F21FB8CC467CD","D10","STER","STER_026","E5","cultivatedCrops",40.47355115,-103.0251937,"WGS84",0.1,1364.625,0.1,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R0607","ONLE","Onychomys leucogaster","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",20,16,45,130,49,,,,,,,,,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"C398E463F06341A4B80E8D2F813275D4","D10","STER","STER_026","F1","cultivatedCrops",40.47390672,-103.0250693,"WGS84",,1370.41102,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R0775","REME","Reithrodontomys megalotis","species","cf. species"," ","M","N","N",,,"adult","nonscrotal",,,,15,10,55,125,17,,,"STER.20140522.R0775.F","fresh","STER.20140522.R0775.E","STER.20140522.R0775.H","STER.20140522.R0775.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"45226ACF61284E2FB51494416BFAB03D","D10","STER","STER_031","A10","cultivatedCrops",40.46991369,-103.0143678,"WGS84",,1358.571436,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1046","ONLE","Onychomys leucogaster","species",," ","M","R","N",,,"adult","scrotal",,,,21,14,40,120,30,,,"STER.20140522.R1046.F","fresh","STER.20140522.R1046.E",,,,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So",,0,0,0,-1,0
"2645EB3B79054302BCB73215F80B9C87","D10","STER","STER_031","D5","cultivatedCrops",40.47035779,-103.0140009,"WGS84",,1358.640055,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1044","ONLE","Onychomys leucogaster","species",," ","F","N","N",,,"subadult",,"nonenlarged","not","neither",20,11,30,115,24,,,"STER.20140522.R1044.F","fresh","STER.20140522.R1044.E","STER.20140522.R1044.H","STER.20140522.R1044.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So",,0,0,0,-1,0
"ED89A8B37B104FD080934209FAC9500A","D10","STER","STER_031","I5","cultivatedCrops",40.47034766,-103.0134114,"WGS84",,1357.893656,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1034","ONLE","Onychomys leucogaster","species",," ","F","N","N",,,"subadult",,"nonenlarged","not","neither",19,14,38,110,22,"STER.20140522.R1034.B","mandibular","STER.20140522.R1034.F","fresh","STER.20140522.R1034.E","STER.20140522.R1034.H","STER.20140522.R1034.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So",,0,0,0,-1,0
"F56CC3FD04444BDAAE4434155A25C64F","D10","STER","STER_031","I9","cultivatedCrops",40.46998751,-103.013422,"WGS84",,1357.431126,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0L1033","ONLE","Onychomys leucogaster","species",," ","F","N","N",,,"subadult",,"nonenlarged","not","neither",19,15,30,96,13,"STER.20140522.L1033.B","mandibular","STER.20140522.L1033.F","fresh","STER.20140522.L1033.E","STER.20140522.L1033.H","STER.20140522.L1033.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So",,0,0,0,-1,0
"8B73122E5F0549868B3A0ECD81944FFC","D10","STER","STER_031","H1","cultivatedCrops",40.47070983,-103.0135187,"WGS84",,1358.50243,,"2014-05-22","MAM.STER.2014.06","NEON.MAM.D10.0R1045","ONLE","Onychomys leucogaster","species",," ","M","N","N",,,"subadult","nonscrotal",,,,19,13,32,102,20,"STER.20140522.R1045.B","mandibular","STER.20140522.R1045.F","fresh","STER.20140522.R1045.E","STER.20140522.R1045.H","STER.20140522.R1045.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So",,0,0,0,-1,0
"1456D17CD0514362B942592B6B8BE94F","D10","STER","STER_006","I4","cultivatedCrops",40.46250034,-103.0349837,"WGS84",,1369.52517,,"2014-06-19","MAM.STER.2014.07","NEON.MAM.D10.0R1050","PEMA","Peromyscus maniculatus","species",," ","M","R","Y","escaped",,"adult","scrotal",,,,,,,,,,,"STER.20140619.R1050.F","fresh","STER.20140619.R1050.E",,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw","escaped. possibly from previous year trapping",0,0,0,-1,0
"F21CFB22D8EB4D4FBECAA7E7E9567EB2","D10","STER","STER_006","A6","cultivatedCrops",40.4623363,-103.035932,"WGS84",,1369.759443,,"2014-06-19","MAM.STER.2014.07","NEON.MAM.D10.126658","REMO","Reithrodontomys montanus","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,17,9,65,70,15,"STER.20140619.126658.B","mandibular","STER.20140619.126658.F","fresh","STER.20140619.126658.E","STER.20140619.126658.H","STER.20140619.126658.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"617C477CEEF944E1879FAF0A7528B625","D10","STER","STER_006","A1","cultivatedCrops",40.46278649,-103.0359189,"WGS84",,1369.906829,,"2014-06-19","MAM.STER.2014.07","NEON.MAM.D10.0R1023","ONLE","Onychomys leucogaster","species",," ","M","R","N",,,"adult","scrotal",,,,21,14,40,120,41,,"unsuccessful","STER.20140619.R1023.F","fresh","STER.20140619.R1023.E","STER.20140619.R1023.H","STER.20140619.R1023.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"823B597493A5415B8806AC500645A1EE","D10","STER","STER_006","C1","cultivatedCrops",40.46278248,-103.0356831,"WGS84",,1369.836894,,"2014-06-19","MAM.STER.2014.07","NEON.MAM.D10.0R1021","PEMA","Peromyscus maniculatus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",19,11,60,135,22,"STER.20140619.R1021.B","mandibular","STER.20140619.R1021.F","fresh","STER.20140619.R1021.E","STER.20140619.R1021.H","STER.20140619.R1021.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"75A0C90D1A6B40FC9F3849094584C678","D10","STER","STER_006","B10","cultivatedCrops",40.46197415,-103.0358246,"WGS84",,1369.603164,,"2014-06-19","MAM.STER.2014.07","NEON.MAM.D10.415514","REME","Reithrodontomys megalotis","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,17,10,63,126,12,"STER.20140619.415514.B","mandibular","STER.20140619.415514.F","fresh","STER.20140619.415514.E","STER.20140619.415514.H","STER.20140619.415514.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"B46331F373C84188A5B4C46AC874536E","D10","STER","STER_006","J2","cultivatedCrops",40.46267841,-103.0348606,"WGS84",,1369.556215,,"2014-06-19","MAM.STER.2014.07","NEON.MAM.D10.0R1012","ONLE","Onychomys leucogaster","species",," ","M","R","N",,,"adult","scrotal",,,,20,13,37,95,44,"STER.20140619.R1012.B","mandibular","STER.20140619.R1012.F","fresh","STER.20140619.R1012.E","STER.20140619.R1012.H","STER.20140619.R1012.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw","from previous year",0,0,0,-1,0
"BCA2ABEF0E41403EB9E26FC099F2BA5B","D10","STER","STER_006","G6","cultivatedCrops",40.46232428,-103.0352247,"WGS84",,1369.53405,,"2014-06-20","MAM.STER.2014.07","NEON.MAM.D10.0R1018","PEMA","Peromyscus maniculatus","species",," ","M","R","N",,,"adult","scrotal",,,,19,13,60,140,19,,"unsuccessful","STER.20140620.R1018.F","fresh","STER.20140620.R1018.E","STER.20140620.R1018.H","STER.20140620.R1018.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"60072E0F103446FB98588F24D0D5F848","D10","STER","STER_028","H10","cultivatedCrops",40.47311972,-103.0197141,"WGS84",,1366.693537,,"2014-06-20","MAM.STER.2014.07",,"CHHI","Chaetodipus hispidus","species",," ",,"N","N","escaped",,,,,"not",,,,,,,,,,,,,,,"UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","escaped from trap",-1,-1,-1,-1,-1
"0F8CEFA4751E454894EED2851B8AC645","D10","STER","STER_006","E1","cultivatedCrops",40.46277848,-103.0354473,"WGS84",,1369.766724,,"2014-06-20","MAM.STER.2014.07","NEON.MAM.D10.126619","MIOC","Microtus ochrogaster","species",," ","M","R","N",,,"adult","scrotal",,,,19,8,31,110,38,,"unsuccessful","STER.20140620.126619.F","fresh","STER.20140620.126619.E","STER.20140620.126619.H","STER.20140620.126619.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"A2EE7D7534894B57B1B1DF0A023A33AE","D10","STER","STER_028","C6","cultivatedCrops",40.47348997,-103.0202931,"WGS84",,1367.266155,,"2014-06-20","MAM.STER.2014.07","NEON.MAM.D10.0R0755","ONLE","Onychomys leucogaster","species",," ","M","R","N",,,"adult","scrotal",,,,21,8,38,130,30,,,"STER.20140620.R0755.F","fresh","STER.20140620.R0755.E","STER.20140620.R0755.H","STER.20140620.R0755.H",,"UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,0,0,0,-1,0
"00169B7976D94F25B7928897B5122334","D10","STER","STER_028","D5","cultivatedCrops",40.47357798,-103.0201725,"WGS84",,1367.210694,,"2014-06-20","MAM.STER.2014.07","NEON.MAM.D10.0L0897","ONLE","Onychomys leucogaster","species",," ","F","N","Y",,"R0797","adult",,"nonenlarged","not","neither",21,12,44,114,29,,,"STER.20140620.L0897.F","fresh",,"STER.20140620.L0897.H","STER.20140620.L0897.H",,"UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,0,0,0,-1,0
"8B952383E4FD468EAE3CF5B561613CBE","D10","STER","STER_006","D10","cultivatedCrops",40.46197014,-103.0355888,"WGS84",,1369.524181,,"2014-06-20","MAM.STER.2014.07","NEON.MAM.D10.0R1065","ONLE","Onychomys leucogaster","species",," ","M","R","N",,,"adult","scrotal",,,,20,13,40,122,44,"STER.20140620.R1065.B","mandibular","STER.20140620.R1065.F","fresh","STER.20140620.R1065.E","STER.20140620.R1065.H","STER.20140620.R1065.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
